epoch,latents_loss,learning_rate,loss,reconstruction_loss,species_loss,val_latents_loss,val_loss,val_reconstruction_loss,val_species_loss
44,3.950878143310547,0.0010000000474974513,7.361667633056641,1.12286376953125,2.2879269123077393,4.351622104644775,7.776889801025391,1.0138828754425049,2.38089656829834
45,3.912015914916992,0.0010000000474974513,7.303108215332031,1.1407108306884766,2.2503795623779297,4.197385311126709,7.583605766296387,1.015883207321167,2.3457555770874023
46,3.9001855850219727,0.0010000000474974513,7.236992359161377,1.0960875749588013,2.240718364715576,4.271229267120361,7.614907264709473,0.9886853098869324,2.325282335281372
47,3.8772192001342773,0.0010000000474974513,7.174253463745117,1.075504183769226,2.2215311527252197,4.167333126068115,7.541091442108154,0.9670087099075317,2.377984046936035
48,3.8726043701171875,0.0010000000474974513,7.208500862121582,1.1127513647079468,2.223146438598633,4.124874591827393,7.379292964935303,0.958712637424469,2.269099712371826
49,3.867774724960327,0.0010000000474974513,7.165149211883545,1.0679160356521606,2.2294583320617676,4.1338701248168945,7.5107316970825195,0.9849931597709656,2.365589141845703
50,3.832345724105835,0.0010000000474974513,7.051713943481445,1.0341261625289917,2.1852407455444336,4.117242336273193,7.446088790893555,0.9890116453170776,2.3192405700683594
51,3.8264598846435547,0.0010000000474974513,7.079576015472412,1.0463939905166626,2.206721067428589,4.178404808044434,7.7265520095825195,1.1733678579330444,2.351242780685425
52,3.8095333576202393,0.0010000000474974513,7.05547571182251,1.0545753240585327,2.1913654804229736,4.121190071105957,7.5605950355529785,1.0287808179855347,2.3874664306640625
53,3.821789503097534,0.0010000000474974513,7.081634998321533,1.069583773612976,2.1902642250061035,4.1151251792907715,7.6100592613220215,1.1461052894592285,2.3242347240448
54,3.799248456954956,0.0010000000474974513,7.024754524230957,1.059592843055725,2.1659133434295654,4.201981067657471,7.714863300323486,1.137643814086914,2.3473548889160156
55,3.8003790378570557,0.0010000000474974513,6.995882987976074,1.0142009258270264,2.181303024291992,4.182384014129639,7.609433650970459,1.0200989246368408,2.382540702819824
56,3.748767137527466,0.0010000000474974513,7.019893169403076,1.1151074171066284,2.156020164489746,4.095617294311523,7.586170196533203,1.1289491653442383,2.332937240600586
57,3.7647953033447266,0.0010000000474974513,6.949223041534424,1.0148056745529175,2.169624090194702,4.276512145996094,7.706142425537109,1.0146286487579346,2.390275716781616
58,3.7326500415802,0.0010000000474974513,6.92702054977417,1.0542616844177246,2.140106439590454,4.011650085449219,7.570568084716797,1.1318812370300293,2.400700092315674
59,3.738389253616333,0.0010000000474974513,6.988405227661133,1.067287564277649,2.182731866836548,4.18839693069458,7.570219039916992,1.0237945318222046,2.3321285247802734
60,3.686072587966919,0.0010000000474974513,6.784934997558594,0.9817582368850708,2.1171042919158936,4.146173477172852,7.566471576690674,1.0489574670791626,2.347841262817383
61,3.7014899253845215,0.0010000000474974513,6.844584941864014,1.0208344459533691,2.1222634315490723,4.054439544677734,7.413689136505127,0.9953336119651794,2.341309070587158
62,3.6748974323272705,0.0010000000474974513,6.7858147621154785,0.9775298237800598,2.133384943008423,4.110151767730713,7.584632396697998,1.1058892011642456,2.345762252807617
63,3.625939130783081,0.0010000000474974513,6.700417995452881,0.9903764128684998,2.0841002464294434,4.115731716156006,7.4111409187316895,0.9288723468780518,2.341078519821167
64,3.631466865539551,0.0010000000474974513,6.688880920410156,0.9901522994041443,2.0672624111175537,4.140928745269775,7.421785354614258,0.9128189086914062,2.341890335083008
65,3.6183948516845703,0.0010000000474974513,6.694334030151367,0.9878279566764832,2.0881104469299316,4.174187660217285,7.820401191711426,1.2613145112991333,2.3671374320983887
66,3.6076202392578125,0.0010000000474974513,6.672354698181152,0.9767094850540161,2.0880260467529297,4.13386344909668,7.434270858764648,0.9469853639602661,2.3302431106567383
67,3.51939058303833,0.0005000000237487257,6.359196662902832,0.8685054183006287,1.9712990522384644,4.108040809631348,7.286844253540039,0.9115314483642578,2.2469470500946045
68,3.475684404373169,0.0005000000237487257,6.278271675109863,0.8638380765914917,1.9387505054473877,4.148830890655518,7.429056167602539,0.9724127054214478,2.284966230392456
69,3.4594953060150146,0.0005000000237487257,6.254278182983398,0.869029700756073,1.9257534742355347,4.1859049797058105,7.4717278480529785,0.9905250668525696,2.2744479179382324
70,3.436105251312256,0.0005000000237487257,6.21694803237915,0.8712797164916992,1.9095646142959595,4.144896984100342,7.5145745277404785,1.096554160118103,2.2564003467559814
71,3.422710418701172,0.0005000000237487257,6.1775922775268555,0.8542987108230591,1.9005839824676514,4.129424571990967,7.422835350036621,1.021311640739441,2.2560038566589355
72,3.401405096054077,0.0005000000237487257,6.1277289390563965,0.8474833369255066,1.8788388967514038,4.121835708618164,7.387657165527344,0.9729511141777039,2.2711031436920166
73,3.402157783508301,0.0005000000237487257,6.11375093460083,0.8432567715644836,1.8683377504348755,4.1629719734191895,7.377294063568115,0.9220969676971436,2.2717764377593994
74,3.364964723587036,0.0005000000237487257,6.071410655975342,0.8485749363899231,1.8578721284866333,4.197989463806152,7.494605541229248,1.0062702894210815,2.271524429321289
75,3.311447858810425,0.0002500000118743628,5.868070125579834,0.7661837339401245,1.790439248085022,4.068130016326904,7.4040632247924805,0.8426956534385681,2.4716646671295166
76,3.266202449798584,0.0002500000118743628,5.782270431518555,0.7655854225158691,1.7504832744598389,4.0616536140441895,7.517299652099609,0.8883740305900574,2.545039415359497
77,3.2415823936462402,0.0002500000118743628,5.735008239746094,0.7607212662696838,1.7327044010162354,4.047261714935303,7.355372905731201,0.8411804437637329,2.4455621242523193
78,3.2375540733337402,0.0002500000118743628,5.716924667358398,0.751323938369751,1.7280457019805908,4.083187580108643,7.498188495635986,0.8697425723075867,2.523423671722412
